epoch #     train loss      train R2      test R2
 0   2.2476660211881003  -0.804519534111023   0.002991020679473877
 1   1.2749431798091302  -0.02013528347015381   0.004834949970245361
 2   1.267656841339209  -0.011517763137817383   0.012223601341247559
 3   1.2545797717876923  -0.0039168596267700195   0.005516231060028076
 4   1.239236600888081  0.007323145866394043   0.02535802125930786
 5   1.225205468825805  0.02075648307800293   0.0348544716835022
 6   1.1735982455504246  0.06055384874343872   0.07285290956497192
 7   1.1637018819650014  0.07135820388793945   0.06646233797073364
 8   1.1217360901526916  0.10124695301055908   -0.018529534339904785
 9   1.1373855009292946  0.08749449253082275   0.12668907642364502
 10   1.0730695143724098  0.14196985960006714   0.057170093059539795
 11   1.0820420598372436  0.13489776849746704   0.03468203544616699
 12   1.0472916517502222  0.1600140929222107   0.15237879753112793
 13   1.0307791389715977  0.17603015899658203   0.1331598162651062
 14   1.0496695588032405  0.16035616397857666   0.14239996671676636
 15   1.0146109683391376  0.18949103355407715   0.1182679533958435
 16   1.0087346511009412  0.19323015213012695   0.12148183584213257
 17   0.9917949655881295  0.20607566833496094   0.17646479606628418
 18   0.9923698199100983  0.20673179626464844   0.16783392429351807
 19   0.9828592374538764  0.21377557516098022   0.16224533319473267
 20   1.0034180894876137  0.19730347394943237   0.16207200288772583
 21   0.9689142245512742  0.22635263204574585   0.20256978273391724
 22   0.9414165982833276  0.2464522123336792   0.222814679145813
 23   0.9188062858123046  0.26397544145584106   0.21105819940567017
 24   0.949935664733251  0.23872023820877075   0.171491801738739
 25   0.9175529743616397  0.2674863338470459   0.13193458318710327
 26   0.871035594970752  0.3014458417892456   0.21201539039611816
 27   0.9029239354989468  0.27611929178237915   0.20171552896499634
 28   0.843847706531867  0.32405757904052734   0.2292705774307251
 29   0.8162675702419037  0.3471750020980835   0.3032792806625366
 30   0.8098047620210892  0.35129332542419434   0.2553287744522095
 31   0.7926019869553738  0.3658103942871094   0.3274088501930237
 32   0.773951738117597  0.3823220729827881   0.28246521949768066
 33   0.7630463513808373  0.3882583975791931   0.25232207775115967
 34   0.7557236592356975  0.3965775966644287   0.21476417779922485
 35   0.7790286174187293  0.3761225938796997   0.2845866084098816
 36   0.7316374224730027  0.41707122325897217   0.3510441780090332
 37   0.7000827743456914  0.43836402893066406   0.33768337965011597
 38   0.7108339132406772  0.4294097423553467   0.3401215076446533
 39   0.6699220037613159  0.46325331926345825   0.3405100703239441
 40   0.6788322023856335  0.4582005739212036   0.3675052523612976
 41   0.7210525262814301  0.4229688048362732   0.3314663767814636
 42   0.6642229946760031  0.46868425607681274   0.4410144090652466
 43   0.6615075981005644  0.4719032049179077   0.4092162847518921
 44   0.6237501421800027  0.4993252754211426   0.4673241376876831
 45   0.6200139002922254  0.5072630643844604   0.38279396295547485
 46   0.671144809669409  0.4622539281845093   0.4380257725715637
 47   0.6113224402070045  0.5125105381011963   0.4242595434188843
 48   0.6592799860697526  0.4708511233329773   0.45426326990127563
 49   0.6113919951976874  0.5106826424598694   0.4809015989303589
 50   0.5860649316738813  0.5324164628982544   0.4488389492034912
 51   0.6261641195951364  0.4978794455528259   0.42176103591918945
 52   0.6437469694094781  0.4839577078819275   0.3710905909538269
 53   0.6026778645240344  0.5181726813316345   0.46900588274002075
 54   0.5660623674973463  0.5459282398223877   0.4909600615501404
 55   0.566366963661634  0.546369194984436   0.4889312982559204
 56   0.5781985507943691  0.5388588905334473   0.4426981806755066
 57   0.5684113366863667  0.5436484217643738   0.4700445532798767
 58   0.6008358005529795  0.5183959603309631   0.44056689739227295
 59   0.5728712242383224  0.5415455102920532   0.3495591878890991
 60   0.5430800500206459  0.5647729635238647   0.49970632791519165
 61   0.5446066829638604  0.5669265985488892   0.464192271232605
 62   0.5688275922185335  0.5443211197853088   0.4654138684272766
 63   0.5199427833923926  0.5837263464927673   0.5170422196388245
 64   0.5131558875242869  0.5884966850280762   0.4367416501045227
 65   0.5190480164228342  0.5844337940216064   0.5230209827423096
 66   0.5169616928085302  0.5867015719413757   0.48611754179000854
 67   0.5062437707032913  0.5942754149436951   0.5078979730606079
 68   0.5342646944217193  0.5733391642570496   0.434867262840271
 69   0.5067343612511953  0.5933042764663696   0.46286875009536743
 70   0.4810558666403477  0.6137057542800903   0.5176407098770142
 71   0.4991244203769244  0.6007833480834961   0.3895268440246582
 72   0.5192641029373194  0.5841574668884277   0.4973270893096924
 73   0.4703690375273044  0.6230847835540771   0.5112529993057251
 74   0.4717427685092657  0.6222741603851318   0.5304418206214905
 75   0.4686050074986922  0.6256572008132935   0.5316494107246399
 76   0.4632102166995024  0.6302188634872437   0.5186090469360352
 77   0.4593501492188527  0.6325372457504272   0.501859188079834
 78   0.4818877442142902  0.6147094368934631   0.4912503957748413
 79   0.49219523007288957  0.6056097745895386   0.5312133431434631
 80   0.45604188396380496  0.6353119611740112   0.4907100796699524
 81   0.47613215962281596  0.6192411184310913   0.5207977294921875
 82   0.43597498345069396  0.650309681892395   0.4879603385925293
 83   0.46482528392703104  0.6277041435241699   0.46752089262008667
 84   0.4502246624384171  0.640080451965332   0.4897080063819885
 85   0.4569458980590869  0.6346532106399536   0.45436251163482666
 86   0.4547492538889249  0.6360655426979065   0.5090557336807251
 87   0.42813563423279005  0.6587722897529602   0.5429363250732422
 88   0.42279036457722  0.6615629196166992   0.5169547200202942
 89   0.41368567389555466  0.6683778762817383   0.5425137281417847
 90   0.41104763173140013  0.6726111769676208   0.5195218324661255
 91   0.41419841501957333  0.6684654355049133   0.5482974648475647
 92   0.41462368613634354  0.6674790382385254   0.5158297419548035
 93   0.4163163896554556  0.6663758754730225   0.5224401950836182
 94   0.42304123288545853  0.6609802842140198   0.5282812118530273
 95   0.39799059488070315  0.6815663576126099   0.5425684452056885
 96   0.40225556168036586  0.6770553588867188   0.5345354080200195
 97   0.39012434887580383  0.6881394386291504   0.5463693141937256
 98   0.3852370217060431  0.6925324201583862   0.5052589178085327
 99   0.4062485112211643  0.674952507019043   0.5426167845726013
 100   0.424545967235015  0.6596035957336426   0.5166327953338623
 101   0.37574080186776626  0.6988930702209473   0.5202634334564209
 102   0.3612469430917349  0.7105330228805542   0.5252834558486938
 103   0.3630127256306318  0.7085016965866089   0.5218535661697388
 104   0.3773266829741307  0.6975277662277222   0.5031318068504333
 105   0.36785820585030776  0.7079824805259705   0.5306391716003418
 106   0.36735485360408443  0.7068712115287781   0.5254407525062561
 107   0.35345100114742917  0.7170929908752441   0.48928892612457275
 108   0.35548811682905906  0.716083288192749   0.5343884229660034
 109   0.34966382336540097  0.7227540612220764   0.5110098719596863
 110   0.3431081412694393  0.725760817527771   0.5154080390930176
 111   0.33541349130563247  0.7309691905975342   0.4946436285972595
 112   0.37896147332130337  0.6962368488311768   0.5238245725631714
 113   0.33269551979043543  0.7338498830795288   0.5253459811210632
 114   0.32105461183266765  0.7426643371582031   0.5430850982666016
 115   0.318903818153418  0.7443869113922119   0.5453517436981201
 116   0.31777788832401616  0.745703935623169   0.5120967626571655
 117   0.30753952455826294  0.753806471824646   0.5124145150184631
 118   0.2868194350829491  0.7710713744163513   0.5604103207588196
 119   0.28864122239442974  0.7698631286621094   0.5271171927452087
 120   0.28854686136429125  0.7689052820205688   0.5367661714553833
 121   0.2797411261842801  0.7765900492668152   0.5063985586166382
 122   0.282274318811221  0.7747907638549805   0.5295688509941101
 123   0.28271409878746057  0.7735302448272705   0.5375701785087585
 124   0.26852344301266545  0.7846137881278992   0.5071150064468384
 125   0.24930669204928937  0.8002750277519226   0.49293553829193115
 126   0.27382996410895616  0.7827622294425964   0.5018852949142456
 127   0.2816075977797692  0.774835467338562   0.4894915819168091
 128   0.24861747198379958  0.8004369139671326   0.4999474883079529
 129   0.24580937652633741  0.8056758642196655   0.5251059532165527
 130   0.23840375531178254  0.8089392185211182   0.5098814964294434
 131   0.24822916520329621  0.8017295002937317   0.5086523294448853
 132   0.23274016991639748  0.8137805461883545   0.5063825845718384
 133   0.2346746846078298  0.812416136264801   0.523119330406189
 134   0.23861803754399985  0.8086388111114502   0.4964168667793274
 135   0.24906545791488427  0.800922155380249   0.5072762966156006
 136   0.22496544827635473  0.820220410823822   0.5181455612182617
 137   0.2024319959947696  0.8379694223403931   0.4861474633216858
 138   0.21897512597915453  0.8244298696517944   0.4864938259124756
 139   0.2340310968649693  0.8132076263427734   0.5156307220458984
 140   0.23024092060633194  0.8157894611358643   0.5129910707473755
 141   0.21640558512164995  0.8267874121665955   0.4948004484176636
 142   0.22069983451794356  0.8242462873458862   0.5246424674987793
 143   0.22465284483937117  0.8198622465133667   0.4629986882209778
