epoch #     train loss      train R2      test R2
 0   1.8532016835151575  -0.4724094867706299   0.005019128322601318
 1   1.2646258007257412  -0.0053558349609375   0.017465651035308838
 2   1.2487579133266058  0.004451274871826172   0.027490735054016113
 3   1.265186967758032  -0.007402300834655762   -0.009137392044067383
 4   1.2342360157233019  0.0219879150390625   0.0482257604598999
 5   1.233147190931516  0.019473016262054443   0.039525747299194336
 6   1.177567115960977  0.06435835361480713   0.08166468143463135
 7   1.1131349397011292  0.11421626806259155   0.1276935338973999
 8   1.076963375776242  0.14305078983306885   0.19916820526123047
 9   1.0731976872835405  0.14622414112091064   0.16415530443191528
 10   1.0142041605252485  0.19176524877548218   0.1419728398323059
 11   0.9902426111392486  0.21728229522705078   0.21057331562042236
 12   1.0508378002888117  0.16487431526184082   0.24341756105422974
 13   0.9707195541033378  0.22658473253250122   0.11551928520202637
 14   0.9109666802180119  0.2764109969139099   0.06294471025466919
 15   0.979558757864512  0.22328025102615356   0.26486194133758545
 16   0.8504023513732812  0.32303386926651   0.38609373569488525
 17   0.8254818794054862  0.3421444892883301   0.3355533480644226
 18   0.819684644540151  0.34731221199035645   0.3785139322280884
 19   0.7756586819887161  0.3830776810646057   0.40196526050567627
 20   0.792608719987747  0.3693421483039856   0.40259867906570435
 21   0.7708278455031223  0.38656872510910034   0.3414401412010193
 22   0.7935120314359665  0.3694559335708618   0.39453500509262085
 23   0.754290195229726  0.40015536546707153   0.3620959520339966
 24   0.7852243708494382  0.37436550855636597   0.39804548025131226
 25   0.741263054884397  0.4090317487716675   0.402385950088501
 26   0.7477197318505018  0.4055267572402954   0.23591190576553345
 27   0.7530861107202677  0.40005427598953247   0.39111435413360596
 28   0.7215543182996603  0.4247562885284424   0.3782878518104553
 29   0.7120378796870892  0.43291962146759033   0.42138099670410156
 30   0.6878129385220699  0.4580386281013489   0.44043856859207153
 31   0.671698714296023  0.46518635749816895   0.40066128969192505
 32   0.6722448277167785  0.46585357189178467   0.44034087657928467
 33   0.6551882135562408  0.4780227541923523   0.45312637090682983
 34   0.6585640345628445  0.4778696298599243   0.43798643350601196
 35   0.6470037501973983  0.48436427116394043   0.4507632851600647
 36   0.6376712509454825  0.49276435375213623   0.45290112495422363
 37   0.6260440040093201  0.5022730827331543   0.47638535499572754
 38   0.6475028359355071  0.48452818393707275   0.44441741704940796
 39   0.6327901730934778  0.49865323305130005   0.43737179040908813
 40   0.6290352455316446  0.5019169449806213   0.47556090354919434
 41   0.5972989102204641  0.5250048637390137   0.4075103998184204
 42   0.6451822106654828  0.48727309703826904   0.5011342763900757
 43   0.6528418492048215  0.47961580753326416   0.473308265209198
 44   0.6170800278584162  0.5088580250740051   0.4871254563331604
